name,market,funding_total_usd,status,country_code,state_code,region,city,funding_rounds,founded_at,first_funding_at,last_funding_at,seed,venture,equity_crowdfunding,undisclosed,convertible_note,debt_financing,angel,grant,private_equity,post_ipo_equity,post_ipo_debt,secondary_market,product_crowdfunding,round_A,round_B,round_C,round_D,round_E,round_F,round_G,round_H,founded_month,founded_year
Akustica,Semiconductors,27000000,operating,USA,PA,Pittsburgh,Pittsburgh,2,2001-01-01,2005-03-30,2007-01-22,0,27000000,0,0,0,0,0,0,0,0,0,0,0,0,15000000,0,0,0,0,0,0,1,0
Akvo,Clean Technology,2444718,operating,NLD,Unknown,The Hague,Delft,4,2008-03-18,2006-09-01,2009-06-10,275618,1464000,0,0,0,705100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
Akvolution,Water Purification,100000,operating,DEU,Unknown,Berlin,Berlin,2,,2014-06-26,2014-07-14,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Al Detal,E-Commerce,143262,operating,ESP,Unknown,Madrid,Madrid,1,2012-11-21,2013-02-01,2013-02-01,143262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
Al Jazeera Agricultural,Distributors,35000000,operating,Unknown,Unknown,Unknown,Unknown,1,,2014-09-08,2014-09-08,0,0,0,35000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alacritech,Enterprise Software,1253000,operating,USA,CA,SF Bay Area,San Jose,1,1997-01-01,2012-12-19,2012-12-19,0,0,0,0,0,1253000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Alafair Biosciences,Biotechnology,2227000,operating,USA,TX,Austin,Austin,3,2011-01-01,2012-01-09,2014-05-15,0,1227000,0,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Alai,Software,573000,operating,GBR,Unknown,Liverpool,Liverpool,1,,2006-03-07,2006-03-07,0,573000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alamak Espana Trade,,6000000,closed,ESP,Unknown,Girona,Girona,1,1967-05-05,2008-02-02,2008-02-02,0,6000000,0,0,0,0,0,0,0,0,0,0,0,6000000,0,0,0,0,0,0,0,5,0
AlaMarka,E-Commerce,1000000,operating,Unknown,Unknown,Unknown,Unknown,1,2010-04-04,2010-09-01,2010-09-01,0,1000000,0,0,0,0,0,0,0,0,0,0,0,1000000,0,0,0,0,0,0,0,4,0
Alana HealthCare,Health and Wellness,10000000,operating,USA,TN,Nashville,Dickson,1,,2011-12-09,2011-12-09,0,0,0,0,0,10000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alandia Communication Systems,Software,408000,closed,SWE,Unknown,Stockholm,Kista,1,,2006-09-07,2006-09-07,0,408000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alaris,Hardware + Software,845075,closed,USA,AZ,Phoenix,Scottsdale,2,2009-01-01,2009-11-13,2014-06-24,0,845075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Alaris Royalty,Finance,105900000,Unknown,CAN,AB,Calgary,Calgary,1,,2013-07-16,2013-07-16,0,0,0,0,0,0,0,0,0,105900000,0,0,0,0,0,0,0,0,0,0,0,0,0
Alarm.com,Internet of Things,136000000,operating,USA,VA,"Washington, D.C.",Vienna,1,2000-01-01,2012-07-24,2012-07-24,0,0,0,0,0,0,0,0,136000000,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Alaska Printer Service,,1000,operating,USA,AK,Anchorage,Anchorage,1,2013-09-16,2014-04-22,2014-04-22,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
"Alavita Pharmaceuticals, Inc",Biotechnology,600000,operating,USA,CA,SF Bay Area,Mountain View,1,2005-01-01,2009-09-21,2009-09-21,0,600000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Alawar Entertainment,Games,3000000,operating,USA,VA,Alexandria,Alexandria,2,1999-01-01,2007-08-01,2010-02-06,0,3000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Albatross Security Forces,,2000000,operating,PAN,Unknown,Panama City,Panama City,1,2010-01-01,2014-01-01,2014-01-01,0,0,0,0,0,0,0,0,2000000,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Albeado,,1539048,operating,USA,CA,SF Bay Area,Saratoga,1,,2014-10-10,2014-10-10,0,1539048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Albeo Technologies,Lighting,10025000,acquired,USA,CO,Denver,Boulder,5,,2008-02-21,2012-03-21,0,9000000,0,0,0,1025000,0,0,0,0,0,0,0,2500000,0,6500000,0,0,0,0,0,0,0
Albert Medical Devices,Health Care,2239966,operating,GBR,Unknown,Liverpool,Liverpool,3,,2011-11-20,2014-04-08,0,2239966,0,0,0,0,0,0,0,0,0,0,0,0,483370,1424336,0,0,0,0,0,0,0
Albiorex,Hardware + Software,2025000,operating,USA,FL,Tampa,Palm Harbor,1,,2009-02-09,2009-02-09,0,2025000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Albireo,Biotechnology,40000000,operating,SWE,Unknown,Gothenburg,Gothenburg,1,,2008-02-01,2008-02-01,0,40000000,0,0,0,0,0,0,0,0,0,0,0,40000000,0,0,0,0,0,0,0,0,0
Alc Holdings,,32607085,operating,USA,MI,Detroit,Farmington Hills,2,2007-01-01,2009-02-09,2010-12-07,0,9168827,0,0,0,23438258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Alcanzar Solar,Clean Technology,40000,operating,USA,CA,SF Bay Area,Palo Alto,1,2011-08-01,2011-11-23,2011-11-23,40000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
Alces Technology,Hardware + Software,6097304,operating,USA,SD,SD - Other,Rapid City,2,2003-01-01,2013-06-05,2014-09-18,0,4597304,0,0,0,1500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Alchemia Oncology,Biotechnology,1313760,operating,AUS,Unknown,Eight Mile Plains,Eight Mile Plains,2,2010-01-01,2011-11-11,2011-12-23,0,1313760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
AlchemList,Local Search,17000,operating,USA,WA,Seattle,Seattle,1,,2013-04-01,2013-04-01,17000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alchemy Learning,Education,277500,operating,USA,MD,Baltimore,Baltimore,1,2012-01-01,2013-09-18,2013-09-18,0,0,0,0,0,277500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Alchemy Pharmatech,Health Care,621220,operating,GBR,Unknown,Daresbury,Daresbury,1,,2012-06-11,2012-06-11,0,0,0,621220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alchemy Pharmatech Ltd.,Health Care,81837,operating,GBR,Unknown,Lancashire,Unknown,1,,2011-08-08,2011-08-08,0,0,0,81837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlchemyAPI,Computer Vision,2000000,operating,USA,CO,Denver,Denver,1,2005-01-01,2013-02-15,2013-02-15,0,2000000,0,0,0,0,0,0,0,0,0,0,0,2000000,0,0,0,0,0,0,0,1,0
Alchimer,Electronics,1486753,operating,FRA,Unknown,Paris,Massy,1,,2014-04-08,2014-04-08,0,0,0,1486753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alchip,Manufacturing,3000000,operating,TWN,Unknown,Taiwan,Taipei,2,,2003-05-01,2004-10-01,0,3000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALCOHOOT,Hardware + Software,1850000,operating,USA,NY,New York City,New York,3,2011-11-01,2012-08-01,2014-08-18,1350000,0,0,0,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
Alcresta,Biotechnology,20000000,operating,USA,MA,Boston,Newton,2,2011-01-01,2012-04-17,2013-07-22,0,20000000,0,0,0,0,0,0,0,0,0,0,0,10000000,10000000,0,0,0,0,0,0,1,0
Alcyone Lifesciences,Biotechnology,6800004,operating,USA,MA,Boston,Ayer,3,2010-01-01,2012-03-28,2014-01-15,0,5800000,0,0,0,0,0,0,1000004,0,0,0,0,1800000,4000000,0,0,0,0,0,0,1,0
Alcyone Resources,,4900000,operating,AUS,Unknown,Perth,South Perth,1,,2013-10-07,2013-10-07,0,4900000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aldagen,Biotechnology,36353283,acquired,USA,NC,Raleigh,Durham,5,,2007-09-01,2012-01-13,0,27400000,0,0,0,8953283,0,0,0,0,0,0,0,0,0,9000000,18400000,0,0,0,0,0,0
ALDEA Pharmaceuticals,Biotechnology,41997183,operating,USA,CA,SF Bay Area,Redwood City,4,2011-01-01,2012-05-08,2014-08-25,0,37483692,0,0,0,4513491,0,0,0,0,0,0,0,11483692,24000000,0,0,0,0,0,0,1,0
Aldebaran Robotics,Hardware + Software,20340000,operating,FRA,Unknown,Paris,Paris,2,2005-01-01,2007-01-01,2011-06-08,0,20340000,0,0,0,0,0,0,0,0,0,0,0,7340000,0,13000000,0,0,0,0,0,1,0
Alder Biopharmaceuticals,Therapeutics,105000000,operating,USA,WA,Seattle,Bothell,4,2004-01-01,2005-07-01,2012-04-19,0,105000000,0,0,0,0,0,0,0,0,0,0,0,11000000,16000000,40000000,38000000,0,0,0,0,1,0
Aldera,Health Care,14000000,operating,USA,NY,NY - Other,Lisle,1,2002-01-01,2013-06-05,2013-06-05,0,14000000,0,0,0,0,0,0,0,0,0,0,0,0,14000000,0,0,0,0,0,0,1,0
Aldermore Bank plc,,60610057,operating,GBR,Unknown,Peterborough,Unknown,1,2009-01-01,2014-01-21,2014-01-21,0,0,0,0,0,0,0,0,60610057,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Aldexa Therapeutics,Biotechnology,4793666,closed,USA,MA,Boston,Burlington,1,2004-01-01,2013-01-03,2013-01-03,0,4793666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Aldis,Software,11043722,operating,USA,TN,Knoxville,Oak Ridge,3,2006-01-01,2007-10-22,2012-06-01,1263722,9780000,0,0,0,0,0,0,0,0,0,0,0,3780000,0,0,0,0,0,0,0,1,0
Alea,Software,5820000,operating,DEU,Unknown,Jena,Jena,2,,2006-04-25,2006-07-19,0,5820000,0,0,0,0,0,0,0,0,0,0,0,620000,5200000,0,0,0,0,0,0,0,0
Aledade,Health Care,4500000,operating,USA,MD,"Washington, D.C.",Bethesda,1,2014-01-01,2014-06-18,2014-06-18,0,4500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Aledia,Hardware + Software,12828000,operating,Unknown,Unknown,Unknown,Unknown,1,2011-01-01,2013-04-03,2013-04-03,0,12828000,0,0,0,0,0,0,0,0,0,0,0,12828000,0,0,0,0,0,0,0,1,0
Alegra,Craft Beer,270862,operating,ESP,Unknown,Valencia,Valencia,1,2014-01-01,2014-06-12,2014-06-12,0,0,0,270862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Alegro Health,Health and Wellness,6171709,operating,CAN,ON,Toronto,Toronto,1,2003-01-01,2009-06-15,2009-06-15,0,6171709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Alekto,Credit,50000,closed,USA,NC,Raleigh,Durham,1,2012-07-01,2012-08-27,2012-08-27,50000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
Alektrona,Clean Technology,710000,operating,USA,RI,Providence,Providence,2,2004-01-01,2010-07-21,2012-02-29,200000,510000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ALENTY,Web Development,571520,acquired,FRA,Unknown,Paris,Paris,1,2007-01-01,2007-10-20,2007-10-20,0,0,0,0,0,0,571520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
AlephCloud Systems,Enterprise Software,9500000,operating,USA,CA,SF Bay Area,Sunnyvale,2,2011-01-01,2012-05-04,2013-05-22,0,9500000,0,0,0,0,0,0,0,0,0,0,0,2000000,7500000,0,0,0,0,0,0,1,0
AlephD,Advertising,2000000,operating,FRA,Unknown,Paris,Paris,1,2012-09-30,2013-11-03,2013-11-03,0,2000000,0,0,0,0,0,0,0,0,0,0,0,2000000,0,0,0,0,0,0,0,9,0
Alere,Health Care,400000000,acquired,USA,MA,Boston,Waltham,1,1981-01-01,2010-09-21,2010-09-21,0,0,0,0,0,400000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Alere Analytics,Biotechnology,5000000,operating,USA,MA,Boston,Lowell,1,1999-01-01,2010-10-25,2010-10-25,0,5000000,0,0,0,0,0,0,0,0,0,0,0,0,5000000,0,0,0,0,0,0,1,0
Alereon,Semiconductors,73000000,operating,USA,TX,Austin,Austin,5,2003-04-01,2005-10-25,2012-06-05,0,73000000,0,0,0,0,0,0,0,0,0,0,0,0,20000000,0,0,0,0,0,0,4,0
Alert Logic,Cloud Security,51311845,operating,USA,TX,Houston,Houston,8,2002-01-01,2005-09-19,2013-08-20,0,51311845,0,0,0,0,0,0,0,0,0,0,0,2300000,5000000,8250000,3514990,12600000,12200000,0,0,1,0
AlertaPhone,Crowdsourcing,530000,operating,ESP,Unknown,Barcelona,Barcelona,2,2007-10-01,2011-11-30,2013-07-01,530000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
AlertEnterprise,Security,27000000,operating,USA,CA,SF Bay Area,Fremont,2,2007-01-01,2009-02-11,2011-08-30,0,27000000,0,0,0,0,0,0,0,0,0,0,0,8000000,19000000,0,0,0,0,0,0,1,0
AlertMe,Clean Technology,36781282,operating,GBR,Unknown,London,Cambridge,2,2006-04-01,2009-06-11,2010-10-08,0,36781282,0,0,0,0,0,0,0,0,0,0,0,13000000,23781282,0,0,0,0,0,0,4,0
Alerts,Craigslist Killers,1200000,operating,USA,WA,Seattle,Bellevue,1,2007-12-01,2008-07-08,2008-07-08,0,0,0,0,0,0,1200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0
Aleth,Analytics,15000,operating,Unknown,Unknown,Unknown,Unknown,1,,2013-10-12,2013-10-12,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alethia BioTherapeutics,Biotechnology,13900000,operating,CAN,QC,Montreal,Montral,2,2002-01-01,2010-09-07,2012-11-02,0,13900000,0,0,0,0,0,0,0,0,0,0,0,9200000,4700000,0,0,0,0,0,0,1,0
ALEXANDALEXA,E-Commerce,2316062,operating,GBR,Unknown,GBR - Other,Unknown,1,2006-09-01,2010-12-22,2010-12-22,0,2316062,0,0,0,0,0,0,0,0,0,0,0,2316062,0,0,0,0,0,0,0,9,0
Alexza Pharmaceuticals,Health Care,68730309,operating,USA,CA,SF Bay Area,Mountain View,4,,2009-10-06,2014-03-19,3000000,20730309,0,0,0,0,0,0,0,45000000,0,0,0,0,0,0,0,0,0,0,0,0,0
Alfred,Services,2000000,operating,USA,NY,New York City,New York,2,2013-09-01,2013-03-01,2014-11-17,2000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
Alfresco,Document Management,64500000,operating,GBR,Unknown,London,Maidenhead,4,2005-01-01,2005-07-01,2014-08-21,0,64500000,0,0,0,0,0,0,0,0,0,0,0,2500000,8000000,9000000,45000000,0,0,0,0,1,0
Alga Energy,Clean Technology,3913800,operating,Unknown,Unknown,Unknown,Unknown,1,,2012-10-16,2012-10-16,0,3913800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Algae International Group,Clean Technology,5000000,operating,USA,TX,Dallas,Addison,1,2008-01-01,2013-07-23,2013-07-23,0,0,0,0,0,0,0,0,5000000,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ALGAentis,Biotechnology,29000,operating,USA,CO,Grand Junction,Pagosa Springs,1,2012-04-25,2014-06-04,2014-06-04,0,0,29000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
Algaeon,Biotechnology,1345863,operating,USA,IN,Indianapolis,Indianapolis,3,2008-01-01,2012-12-19,2014-09-17,0,1345863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Algaeventure Systems,,2921625,operating,USA,OH,"Columbus, Ohio",Marysville,1,,2014-09-10,2014-09-10,0,2921625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Algal Scientific,Animal Feed,3065000,operating,Unknown,Unknown,Unknown,Unknown,2,2009-05-07,2009-03-23,2014-04-28,0,3000000,0,0,0,0,0,65000,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
Algebraix Data,Software,43772394,operating,USA,CA,San Diego,Encinitas,4,2004-01-01,2011-02-08,2013-11-25,0,23550000,0,0,0,20222394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Algenetix,Biotechnology,2000000,operating,USA,CA,San Diego,San Diego,1,2012-01-01,2013-04-02,2013-04-02,0,2000000,0,0,0,0,0,0,0,0,0,0,0,2000000,0,0,0,0,0,0,0,1,0
Algenol Biofuel,Clean Technology,25000000,operating,USA,FL,"Naples, Florida",Bonita Springs,1,2006-01-01,2007-12-07,2007-12-07,0,0,0,0,0,0,0,25000000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
AlgEvolve,Clean Technology,1147396,operating,USA,MT,MT - Other,Corvallis,2,2007-01-01,2010-04-21,2013-05-24,0,1147396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Algiax Pharmaceuticals,Biotechnology,5477340,operating,DEU,Unknown,DEU - Other,Erkrath,1,,2012-05-16,2012-05-16,0,5477340,0,0,0,0,0,0,0,0,0,0,0,5477340,0,0,0,0,0,0,0,0,0
Algisys,Biotechnology,6153863,operating,USA,OH,Cleveland,Cleveland,1,2009-01-01,2013-08-14,2013-08-14,0,6153863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Algolia,Search,2822067,operating,USA,CA,SF Bay Area,San Francisco,2,2012-09-17,2013-10-01,2014-06-19,2822067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
Algolux,Software,2805667,operating,CAN,QC,Montreal,Montral,2,2013-01-01,2013-09-01,2014-08-18,419047,2386620,0,0,0,0,0,0,0,0,0,0,0,2386620,0,0,0,0,0,0,0,1,0
Algonomics,Biotechnology,2014050,acquired,BEL,Unknown,Brussels,Bel,1,,2007-06-20,2007-06-20,0,2014050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Algorego,Software,376000,closed,LVA,Unknown,Riga,Riga,1,,2007-03-22,2007-03-22,0,376000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Algorithmia,Software,2400000,operating,USA,WA,Seattle,Seattle,1,2013-01-01,2014-08-18,2014-08-18,2400000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Algorithmics,,200000,acquired,CAN,ON,Toronto,Toronto,1,,2013-12-20,2013-12-20,0,0,0,0,0,200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Algramo,,40000,operating,CHL,Unknown,Santiago,Santiago,1,2013-01-01,2013-07-25,2013-07-25,40000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
algrano,E-Commerce,40000,operating,Unknown,Unknown,Unknown,Unknown,1,2014-01-01,2013-11-25,2013-11-25,40000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Ali,Manufacturing,3204600,operating,CHN,Unknown,Beijing,Beijing,2,2009-04-01,2012-06-01,2013-10-01,0,3204600,0,0,0,0,0,0,0,0,0,0,0,1571503,1633097,0,0,0,0,0,0,4,0
Alianza,SaaS,5342432,operating,USA,UT,Salt Lake City,Lindon,3,2009-01-01,2006-08-03,2013-11-01,0,5342432,0,0,0,0,0,0,0,0,0,0,0,0,3499999,0,0,0,0,0,0,1,0
Alibaba,E-Commerce,1112000000,operating,CHN,Unknown,Hangzhou,Hangzhou,4,1999-06-01,1999-10-01,2005-08-11,0,0,0,0,0,0,5000000,0,1107000000,0,0,0,0,0,0,0,0,0,0,0,0,6,0
Alibaba Pictures Group Limited,,804000000,operating,HKG,Unknown,Hong Kong,Admiralty,1,,2014-03-01,2014-03-01,0,0,0,0,0,0,0,0,0,804000000,0,0,0,0,0,0,0,0,0,0,0,0,0
Alicanto,Sales and Marketing,4000000,operating,USA,CA,SF Bay Area,Palo Alto,1,2011-08-01,2012-04-29,2012-04-29,0,4000000,0,0,0,0,0,0,0,0,0,0,0,4000000,0,0,0,0,0,0,0,8,0
ALICE App,Mobile,1800000,operating,USA,NY,New York City,New York,2,2012-07-01,2013-06-01,2014-04-30,1300000,0,0,0,0,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
Alice Technologies,Construction,199956,operating,USA,CA,SF Bay Area,San Francisco,1,,2014-04-02,2014-04-02,0,0,0,0,0,199956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alice.com,E-Commerce,27890167,closed,USA,WI,Madison,Middleton,3,2008-06-01,2009-12-07,2012-01-31,0,24290167,0,0,0,3600000,0,0,0,0,0,0,0,18227665,0,0,0,0,0,0,0,6,0
Alien Technology,Semiconductors,247377366,operating,USA,CA,SF Bay Area,Morgan Hill,8,1994-01-01,2005-07-28,2014-10-09,0,177000000,0,0,0,0,0,0,70377366,0,0,0,0,0,0,66000000,33000000,40000000,38000000,0,0,1,0
AlienVault,Security,92900035,operating,USA,CA,SF Bay Area,San Mateo,7,2007-03-07,2010-06-16,2014-10-23,2000035,90900000,0,0,0,0,0,0,0,0,0,0,0,4000000,8000000,22400000,56500000,0,0,0,0,3,0
Align Technology,Health Care,72299357,operating,USA,CA,SF Bay Area,San Jose,1,,2009-08-31,2009-08-31,0,72299357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alignable,Small and Medium Businesses,3540578,operating,USA,MA,Boston,Waltham,1,,2014-04-01,2014-04-01,0,3540578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aligned TeleHealth,Health and Wellness,999500,operating,USA,CA,Los Angeles,Agoura Hills,3,,2014-01-30,2014-09-03,0,999500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alignent Software,Software,6000000,acquired,USA,CA,San Diego,Carlsbad,1,2001-01-01,2005-03-18,2005-03-18,0,6000000,0,0,0,0,0,0,0,0,0,0,0,6000000,0,0,0,0,0,0,0,1,0
AlignMed,E-Commerce,450000,operating,USA,CA,"Orange County, California",Santa Ana,1,2006-01-01,2013-10-23,2013-10-23,0,450000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Alignment Healthcare,Health Care,125000000,Unknown,USA,CA,Anaheim,Irvine,1,2013-01-01,2014-04-28,2014-04-28,0,0,0,0,0,0,0,0,125000000,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Aligo,Mobile,7920000,operating,USA,CA,SF Bay Area,San Francisco,1,1999-01-01,2006-06-22,2006-06-22,0,7920000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Alimera Sciences,Health Care,179300000,operating,USA,GA,Atlanta,Alpharetta,6,2003-01-01,2005-11-30,2014-04-24,0,66800000,0,0,0,0,0,0,0,77500000,35000000,0,0,0,31800000,35000000,0,0,0,0,0,1,0
Alinto,Messaging,727250,operating,FRA,Unknown,Lyon,Lyon,1,2000-01-01,2009-09-10,2009-09-10,0,727250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Alion Science and Technology,,1704600,operating,USA,VA,"Washington, D.C.",Mclean,1,,2014-09-02,2014-09-02,0,0,0,0,0,1704600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alios BioPharma,Biotechnology,73000000,acquired,USA,CA,SF Bay Area,South San Francisco,3,2006-01-01,2009-02-12,2014-04-07,0,73000000,0,0,0,0,0,0,0,0,0,0,0,32000000,41000000,0,0,0,0,0,0,1,0
Alise Devices,,52547,Unknown,ESP,Unknown,Madrid,Madrid,1,2011-01-01,2013-05-01,2013-05-01,52547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Alitalia,Travel,412000000,operating,ITA,Unknown,Rome,Rome,1,1946-01-01,2013-12-10,2013-12-10,0,0,0,0,0,0,0,412000000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Aliva Biopharmaceuticals,,12870407,operating,USA,CA,Los Angeles,Pasadena,1,,2010-01-13,2010-01-13,0,12870407,0,0,0,0,0,0,0,0,0,0,0,12870407,0,0,0,0,0,0,0,0,0
Alive Juices,Consulting,50000,operating,USA,DC,"Washington, D.C.",Washington,1,2013-05-01,2014-07-22,2014-07-22,0,0,0,0,50000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
alive.cn,Advertising,1050000,operating,HKG,Unknown,Hong Kong,Hong Kong,2,2011-08-03,2011-09-01,2013-01-11,0,1050000,0,0,0,0,0,0,0,0,0,0,0,500000,0,0,0,0,0,0,0,8,0
AliveCor,Health and Wellness,13500000,operating,USA,CA,SF Bay Area,San Francisco,2,,2011-08-02,2012-06-10,0,13500000,0,0,0,0,0,0,0,0,0,0,0,3000000,10500000,0,0,0,0,0,0,0,0
Aliveshoes,Product Design,595000,operating,NLD,Unknown,Amsterdam,Amsterdam,2,,2013-04-02,2013-06-26,595000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlixaRx,Biotechnology,100000000,operating,USA,TX,Dallas,Plano,1,2012-01-01,2013-07-02,2013-07-02,0,0,0,0,0,0,0,0,100000000,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Aliz Pharma,Biotechnology,10562781,operating,FRA,Unknown,Lyon,cully,2,2007-01-01,2012-06-04,2014-09-10,0,10562781,0,0,0,0,0,0,0,0,0,0,0,6458571,0,0,0,0,0,0,0,1,0
ALKALINE WATER,Nonprofits,960000,operating,USA,AZ,Phoenix,Scottsdale,3,2012-01-01,2013-08-20,2014-08-19,100000,860000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Alkami Technology,Software,43000000,operating,USA,TX,Dallas,Plano,4,2009-11-01,2011-09-06,2014-10-30,0,43000000,0,0,0,0,0,0,0,0,0,0,0,8500000,13800000,0,0,0,0,0,0,11,0
Alkermes,Biotechnology,250000000,operating,USA,MA,Boston,Waltham,1,,2014-01-13,2014-01-13,0,0,0,0,0,0,0,0,250000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alkeus Pharmaceuticals,Biotechnology,100000,operating,USA,MA,Boston,Boston,1,,2010-10-21,2010-10-21,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALKILU Enterprises,Consumer Goods,250000,operating,USA,CA,Los Angeles,Los Angeles,1,2013-06-01,2013-06-01,2013-06-01,250000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
